feature,coef,abs_coef,nonzero,target_name,repeat,split_seed
JHU_9.71970079_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.71970079_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.73576014_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.73576014_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.73576014_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs56744128_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs56744128_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs56744128_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs1923802_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs1923802_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs1923802_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.92858578_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.92858578_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.92858578_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.94262890_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.94262890_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.94262890_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.109509018_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.109509018_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.109509018_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.109520071_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.109520071_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.109520071_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs1851741_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs1851741_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs1851741_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.111486689_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.111486689_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.111486689_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7041597_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7041597_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7041597_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.116376497_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.116376497_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.116376497_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.116415594_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.116415594_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.116415594_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.117772061_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.117772061_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.117772061_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.128513595_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.128513595_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_9.128513595_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs13299670_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs13299670_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs13299670_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.994752_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.994752_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.994752_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs61829240_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs61829240_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs61829240_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.4346278_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.4346278_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.4346278_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.8302601_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.8302601_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.8302601_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.8824546_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.8824546_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.8824546_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.14843380_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.14843380_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.14843380_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.27434228_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.27434228_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.27434228_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs1189320_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs1189320_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs1189320_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.67047602_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.67047602_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.67047602_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.72702459_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.72702459_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.72702459_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.92446580_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.92446580_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.92446580_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.93812294_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.93812294_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.93812294_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs55672765_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs55672765_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs55672765_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs34547036_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs34547036_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs34547036_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs10748858_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs10748858_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs10748858_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs2067832_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs2067832_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs2067832_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs11191865_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs11191865_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs11191865_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs4918072_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs4918072_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs4918072_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.107104984_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.107104984_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.107104984_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.111230106_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.111230106_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.111230106_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.115997121_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.115997121_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.115997121_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.116587574_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.116587574_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.116587574_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.119258162_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.119258162_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.119258162_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs10886437_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs10886437_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs10886437_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.128615652_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.128615652_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.128615652_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs616768_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs616768_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs616768_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.134055218_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.134055218_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_10.134055218_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.459112_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.459112_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.459112_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
11-840034-C-A_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
11-840034-C-A_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
11-840034-C-A_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.870466_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.870466_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.870466_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7942850_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7942850_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7942850_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1082604_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1082604_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1082604_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7934606_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7934606_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7934606_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs4077759_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs4077759_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs4077759_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7952154_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7952154_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7952154_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs34425120_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs34425120_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs34425120_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1236426_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1236426_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1236426_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs35705950.1_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs35705950.1_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs35705950.1_G_2,-0.012114663792733878,0.012114663792733878,True,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1242226_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1242226_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1242226_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1242507_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1242507_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1242507_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs2857476_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs2857476_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs2857476_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs3829223_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs3829223_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs3829223_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs3750920_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs3750920_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs3750920_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs5743894_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs5743894_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs5743894_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs5743890_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs5743890_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs5743890_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7122936_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7122936_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs7122936_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs61867586_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs61867586_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs61867586_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs73409602_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs73409602_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs73409602_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1489135_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1489135_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1489135_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs74760554_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs74760554_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs74760554_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1641030_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1641030_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1641030_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1657986_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1657986_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1657986_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1688901_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1688901_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1688901_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1700211_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1700211_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.1700211_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.2571795_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.2571795_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.2571795_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs12275748_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs12275748_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs12275748_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.27073661_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.27073661_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.27073661_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.40299938_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.40299938_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.40299938_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs664034_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs664034_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs664034_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.68614512_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.68614512_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.68614512_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.81359240_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.81359240_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.81359240_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.84331008_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.84331008_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.84331008_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.101599215_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.101599215_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.101599215_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.102113936_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.102113936_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.102113936_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.112651769_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.112651769_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.112651769_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.126871201_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.126871201_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_11.126871201_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.7942733_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.7942733_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.7942733_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.9843412_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.9843412_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.9843412_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.12180321_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.12180321_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.12180321_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.13539765_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.13539765_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.13539765_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.14265869_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.14265869_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.14265869_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs10842996_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs10842996_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs10842996_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs10783497_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs10783497_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs10783497_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.54021940_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.54021940_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.54021940_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs117427783_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs117427783_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs117427783_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs76739551_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs76739551_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs76739551_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.76252063_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.76252063_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.76252063_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.94580969_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.94580969_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.94580969_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.97817786_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.97817786_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.97817786_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.99518757_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.99518757_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.99518757_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.118257219_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.118257219_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.118257219_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs78288787_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs78288787_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs78288787_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.119424314_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.119424314_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.119424314_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs12422371_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs12422371_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs12422371_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.120084182_G_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.120084182_G_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.120084182_G_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs325093_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs325093_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs325093_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.127509986_C_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.127509986_C_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_12.127509986_C_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs923077_A_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs923077_A_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
rs923077_A_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_13.23606390_T_0,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_13.23606390_T_1,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
JHU_13.23606390_T_2,0.0,0.0,False,FILD or FILA ADJUDICATED,3,486088329
